key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,projectId,hostingOrganizationKey,basisOfRecord,individualCount,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,coordinateUncertaintyInMeters,year,month,day,eventDate,lastInterpreted,license,isInCluster,geodeticDatum,class,countryCode,country,identifier,gbifID,occurrenceID,dateIdentified,stateProvince,modified,references,rightsHolder,http://unknown.org/nick,verbatimEventDate,datasetName,verbatimLocality,collectionCode,taxonID,recordedBy,catalogNumber,http://unknown.org/occurrenceDetails,institutionCode,rights,eventTime,identificationRemarks,occurrenceRemarks,identifiedBy,identificationID,reproductiveCondition,informationWithheld,name,elevation,recordNumber,habitat,http://unknown.org/recordId,associatedTaxa,municipality,county,locality,startDayOfYear,accessRights,http://unknown.org/recordEnteredBy,collectionID,continent,language,type,locationAccordingTo,preparations,verbatimElevation,georeferencedDate,nomenclaturalCode,higherGeography,georeferencedBy,verbatimSRS,georeferenceRemarks,bibliographicCitation,higherClassification,georeferenceSources,parentNameUsage,institutionKey,institutionID,georeferenceProtocol,verbatimCoordinateSystem,fieldNumber,eventRemarks,otherCatalogNumbers,collectionKey,dynamicProperties,elevationAccuracy,taxonRemarks,ownerInstitutionCode,vernacularName,acceptedNameUsage,datasetID,georeferenceVerificationStatus,nomenclaturalStatus,identificationQualifier,locationRemarks,previousIdentifications,endDayOfYear,lifeStage,materialSampleID,disposition,associatedSequences,taxonConceptID,http://unknown.org/language,http://unknown.org/rights,http://unknown.org/rightsHolder,http://unknown.org/collID,establishmentMeans,identificationVerificationStatus,organismID,organismQuantityType,eventID,http://rs.tdwg.org/dwc/terms/organismQuantity,http://rs.tdwg.org/dwc/terms/organismQuantityType,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,http://unknown.org/CatalogNumberNumeric,samplingProtocol,http://unknown.org/LatestDateCollected,programmeAcronym,locationID,island,dataGeneralizations,parentNameUsageID,acceptedNameUsageID,associatedReferences
2802545587,Lysimachia ciliata L.,38.930395,-77.124017,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T05:09:53.534+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,16,2020,5,3,2020-05-03T15:37:56,2021-09-19T05:09:53.534+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,USA,United States of America,45209542,2802545587,https://www.inaturalist.org/observations/45209542,2020-05-07T21:47:25,Virginia,2021-07-28T16:17:16.000+00:00,https://www.inaturalist.org/observations/45209542,Deborah Barber,dbarber,Sun May 03 2020 15:37:56 GMT-0400 (EDT),iNaturalist research-grade observations,"Arlingwood, Arlington, VA, US",Observations,62441,Deborah Barber,45209542,https://www.inaturalist.org/observations/45209542,iNaturalist,© Deborah Barber some rights reserved,19:37:56Z,NA,NA,Deborah Barber,101478950,no evidence of flowering,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2802967101,Lysimachia ciliata L.,45.371685,-75.79743,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T05:10:13.619+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,NA,2020,6,18,2020-06-18T18:48:00,2021-09-19T05:10:13.619+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,CAN,Canada,50172081,2802967101,https://www.inaturalist.org/observations/50172081,2020-06-19T17:45:36,Ontario,2020-06-22T17:33:42.000+00:00,https://www.inaturalist.org/observations/50172081,Serguei Ponomarenko,serguei_ponomarenko,2020/06/18 6:48 PM EDT,iNaturalist research-grade observations,"Crystal Bay - Lakeview Park - Britannia Village, Ottawa, ON, Canada",Observations,62441,Serguei Ponomarenko,50172081,https://www.inaturalist.org/observations/50172081,iNaturalist,© Serguei Ponomarenko some rights reserved,22:48:00Z,NA,NA,Serguei Ponomarenko,111398391,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2803008869,Lysimachia ciliata L.,45.871391,-122.8235,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T04:26:29.834+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,21,2020,6,14,2020-06-14T14:48:36,2021-09-19T04:26:29.834+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,USA,United States of America,49644471,2803008869,https://www.inaturalist.org/observations/49644471,2020-06-14T21:52:11,Oregon,2020-06-24T02:47:53.000+00:00,https://www.inaturalist.org/observations/49644471,larissakh,larissakh,Sun Jun 14 2020 14:48:36 GMT-0700 (PDT),iNaturalist research-grade observations,"Saint Helens, OR, US",Observations,62441,larissakh,49644471,https://www.inaturalist.org/observations/49644471,iNaturalist,© larissakh some rights reserved,21:48:36Z,NA,NA,larissakh,110288921,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2826380568,Lysimachia ciliata L.,38.833533,-77.069892,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T05:09:52.264+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,30,2020,6,23,2020-06-23T08:53:58,2021-09-19T05:09:52.264+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,USA,United States of America,50659555,2826380568,https://www.inaturalist.org/observations/50659555,2020-06-23T12:54:39,Virginia,2020-07-30T02:38:42.000+00:00,https://www.inaturalist.org/observations/50659555,rrussellbailey,rrussellbailey,Tue Jun 23 2020 08:53:58 GMT-0400 (EDT),iNaturalist research-grade observations,"Circle Hill Rd, Alexandria, VA, US",Observations,62441,rrussellbailey,50659555,https://www.inaturalist.org/observations/50659555,iNaturalist,© rrussellbailey some rights reserved,12:53:58Z,NA,NA,rrussellbailey,112318071,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2826427673,Lysimachia ciliata L.,49.122169,-116.623934,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T05:10:09.156+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,15,2020,6,30,2020-06-30T14:16:00,2021-09-19T05:10:09.156+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,CAN,Canada,52544535,2826427673,https://www.inaturalist.org/observations/52544535,2020-07-10T04:15:14,British Columbia,2020-07-30T19:15:20.000+00:00,https://www.inaturalist.org/observations/52544535,Blaire Smith,blaire_louise,2020/06/30 2:16 PM MDT,iNaturalist research-grade observations,"Central Kootenay, BC, Canada",Observations,62441,Blaire Smith,52544535,https://www.inaturalist.org/observations/52544535,iNaturalist,© Blaire Smith some rights reserved,20:16:00Z,NA,NA,Blaire Smith,116060558,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2850609638,Lysimachia ciliata L.,42.341242,-71.428264,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T05:10:05.014+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,13,2020,6,27,2020-06-27T15:46:00,2021-09-19T05:10:05.014+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,USA,United States of America,51136942,2850609638,https://www.inaturalist.org/observations/51136942,2020-06-27T19:46:56,Massachusetts,2020-08-09T11:43:59.000+00:00,https://www.inaturalist.org/observations/51136942,lizalizard,lizalizard,Sat Jun 27 2020 15:46:00 GMT-0400 (EDT),iNaturalist research-grade observations,"Native Plant Trust, Framingham, MA, US",Observations,62441,lizalizard,51136942,https://www.inaturalist.org/observations/51136942,iNaturalist,© lizalizard some rights reserved,19:46:00Z,NA,NA,lizalizard,113277325,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2850986679,Lysimachia ciliata L.,38.893224,-77.060159,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T05:09:52.276+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,10,2020,6,29,2020-06-29T11:42:12,2021-09-19T05:09:52.276+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,USA,United States of America,51368614,2850986679,https://www.inaturalist.org/observations/51368614,2020-06-29T15:43:31,District of Columbia,2020-08-12T03:21:48.000+00:00,https://www.inaturalist.org/observations/51368614,tterrill,tterrill,Mon Jun 29 2020 11:42:12 GMT-0400 (EDT),iNaturalist research-grade observations,"Theodore Roosevelt Island, Washington, DC, US",Observations,62441,tterrill,51368614,https://www.inaturalist.org/observations/51368614,iNaturalist,© tterrill some rights reserved,15:42:12Z,NA,NA,tterrill,113718333,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2975741643,Lysimachia ciliata L.,49.125039,-121.95164,"cdround,cudc,osiic",14d5676a-2c54-4f94-9023-1e8dcd822aa0,da86174a-a605-43a4-a5e8-53d484152cd3,fe1a98a6-82b8-4652-86d6-d0f938207f67,FR,DWC_ARCHIVE,2021-09-10T23:43:25.293+00:00,2021-09-15T17:38:19.077+00:00,22,queries,da86174a-a605-43a4-a5e8-53d484152cd3,HUMAN_OBSERVATION,1,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,NA,2020,6,30,2020-06-30T03:43:03,2021-09-15T17:38:19.077+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Magnoliopsida,CAN,Canada,q-10206341755,2975741643,q-10206341755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2814308747,Lysimachia ciliata L.,45.46426,-75.676046,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T04:26:31.350+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,2196,2020,7,6,2020-07-06T07:46:35,2021-09-19T04:26:31.350+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,CAN,Canada,52135351,2814308747,https://www.inaturalist.org/observations/52135351,2020-07-06T11:46:54,Québec,2020-07-07T23:16:10.000+00:00,https://www.inaturalist.org/observations/52135351,kalamazoo,kalamazoo,Mon Jul 06 2020 07:46:35 GMT-0400 (GMT-4),iNaturalist research-grade observations,"Ottawa River, Gatineau, QC, CA",Observations,62441,kalamazoo,52135351,https://www.inaturalist.org/observations/52135351,iNaturalist,© kalamazoo some rights reserved,10:46:35Z,NA,NA,kalamazoo,115240798,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2814447024,Lysimachia ciliata L.,45.446102,-75.641936,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T05:10:22.027+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,31,2020,7,3,2020-07-03T08:48:00,2021-09-19T05:10:22.027+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,CAN,Canada,51806273,2814447024,https://www.inaturalist.org/observations/51806273,2020-07-03T16:17:54,Ontario,2020-07-10T19:30:56.000+00:00,https://www.inaturalist.org/observations/51806273,Mike Leveille,swampy,2020/07/03 8:48 AM EDT,iNaturalist research-grade observations,"Rockcliffe - Manor Park, Ottawa, ON, Canada",Observations,62441,Mike Leveille,51806273,https://www.inaturalist.org/observations/51806273,iNaturalist,© Mike Leveille some rights reserved,12:48:00Z,NA,NA,Mike Leveille,114616815,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2818670600,Lysimachia ciliata L.,45.454349,-75.6486,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T04:26:36.225+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,41,2020,7,16,2020-07-16T12:08:21,2021-09-19T04:26:36.225+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,CAN,Canada,53268101,2818670600,https://www.inaturalist.org/observations/53268101,2020-07-16T16:10:09,Ontario,2020-07-18T22:43:50.000+00:00,https://www.inaturalist.org/observations/53268101,Mike Wolosinecky,mwolosinecky,2020-07-16 12:08:21 PM EDT,iNaturalist research-grade observations,"Ottawa, ON K1K 2T7, Canada",Observations,62441,Mike Wolosinecky,53268101,https://www.inaturalist.org/observations/53268101,iNaturalist,© Mike Wolosinecky some rights reserved,16:08:21Z,NA,NA,Mike Wolosinecky,117489927,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2818704026,Lysimachia ciliata L.,45.420208,-75.783708,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T04:26:36.892+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,59,2020,7,12,2020-07-12T14:51:21,2021-09-19T04:26:36.892+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,CAN,Canada,52849568,2818704026,https://www.inaturalist.org/observations/52849568,2020-07-12T19:41:03,Québec,2020-07-23T00:26:53.000+00:00,https://www.inaturalist.org/observations/52849568,Cassandra Robillard,crobillard,2020-07-12 2:51:21 PM EDT,iNaturalist research-grade observations,"Communauté-Urbaine-de-l'Outaouais, CA-QC, CA",Observations,62441,Cassandra Robillard,52849568,https://www.inaturalist.org/observations/52849568,iNaturalist,© Cassandra Robillard some rights reserved,18:51:21Z,NA,NA,Cassandra Robillard,116646573,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2823105085,Lysimachia ciliata L.,42.450027,-76.468496,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T04:26:50.339+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,31,2020,7,19,2020-07-19T15:40:28,2021-09-19T04:26:50.339+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,USA,United States of America,53657572,2823105085,https://www.inaturalist.org/observations/53657572,2020-07-19T21:51:06,New York,2020-07-25T07:56:28.000+00:00,https://www.inaturalist.org/observations/53657572,martya00,martya00,Sun Jul 19 2020 15:40:28 GMT-0400 (EDT),iNaturalist research-grade observations,"Mundy Wildflower Garden, Ithaca, NY, US",Observations,62441,martya00,53657572,https://www.inaturalist.org/observations/53657572,iNaturalist,© martya00 some rights reserved,19:40:28Z,NA,NA,martya00,118237300,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2823239566,Lysimachia ciliata L.,45.408597,-75.745497,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T04:26:42.988+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,10,2020,7,11,2020-07-11T19:43:39,2021-09-19T04:26:42.988+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,CAN,Canada,52742090,2823239566,https://www.inaturalist.org/observations/52742090,2020-07-11T23:44:52,Ontario,2020-07-25T11:49:59.000+00:00,https://www.inaturalist.org/observations/52742090,donmcv,donmcv,Sat Jul 11 2020 19:43:39 GMT-0400 (EDT),iNaturalist research-grade observations,"Ottawa River, Ottawa, ON, CA",Observations,62441,donmcv,52742090,https://www.inaturalist.org/observations/52742090,iNaturalist,© donmcv some rights reserved,23:43:39Z,NA,NA,donmcv,116452933,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
