gbifID,date,lat,lon
3061567446,2020-08-22T00:00:00Z,45.53765,-76.13325
3061558429,2020-07-10T00:00:00Z,45.67729,-74.4101
3061556358,2019-07-05T00:00:00Z,45.46694,-75.80275
3061552630,2018-06-20T00:00:00Z,45.29574,-75.82306
3061548419,2020-07-22T00:00:00Z,45.57944,-75.38488
3061546430,2020-07-20T00:00:00Z,45.74186,-73.89985
3061540406,2020-07-29T00:00:00Z,44.36286,-73.23198
3058953608,2020-09-12T00:00:00Z,45.59977,-75.99691
3058910896,2020-09-23T00:00:00Z,45.38637,-75.18524
3058703379,2019-06-29T00:00:00Z,44.2138,-71.78646
3044929660,2015-08-08T00:00:00Z,43.69201,-73.21622
3044636755,2020-10-26T00:00:00Z,43.0331,-76.13865
3044598643,2020-08-03T00:00:00Z,45.31976,-78.02169
