gbifID,date,lat,lon
2802754658,2020-06-16,40.49471,-75.23243
2802771722,2020-06-14,33.79836,-84.34132
2802803728,2020-06-03,35.71791,-78.75497
2802954450,2020-06-20,35.71884,-78.75888
2802965713,2020-06-19,43.09237,-89.37128
2802967101,2020-06-18,45.37168,-75.79743
2803008869,2020-06-14,45.87139,-122.8235
2803034392,2020-06-14,40.26636,-75.48735
2803086133,2020-06-24,43.78065,-79.45804
2803091491,2020-06-19,38.97631,-77.15166
2803139469,2020-06-24,39.98927,-105.22247
2803146945,2020-06-23,43.81063,-72.64826
2803167013,2020-06-23,44.15296,-78.15942
2803167982,2020-06-23,44.89907,-93.19616
2813892238,2020-06-28,43.1317,-70.96436
2813896094,2020-06-26,42.12679,-73.32919
2813898228,2020-06-27,40.0742,-76.90795
2813899755,2020-06-22,42.02969,-82.72852
2813917982,2020-06-27,44.29835,-78.04594
2813947605,2020-06-04,44.15429,-78.15668
2813958725,2020-06-28,41.4162,-81.95048
2813979313,2020-06-29,42.36273,-98.10937
2814023609,2020-06-29,40.01149,-74.90596
2814048661,2020-06-29,40.8755,-74.01078
2814082483,2020-06-29,43.75602,-79.42787
2814091985,2020-06-29,43.78489,-72.25416
2814111757,2020-06-22,43.90581,-78.68643
2814143006,2020-06-29,40.1884,-75.75626
2814143650,2020-06-13,43.29317,-80.12308
2814154161,2020-06-30,40.04158,-75.20828
2814243645,2020-06-09,42.00301,-82.86953
2814253825,2020-06-13,40.47428,-75.26612
2814255318,2020-06-29,40.87551,-74.01078
2814263663,2020-06-15,43.8721,-78.7607
2814313489,2020-06-30,44.26498,-73.16163
2814334904,2020-06-28,40.80883,-90.36204
2814391438,2020-06-29,45.6466,-73.44257
2814445016,2020-06-29,44.98574,-93.49505
2814445860,2020-06-29,43.71608,-72.99695
2814454482,2020-06-27,44.76382,-95.38427
2818695504,2020-06-28,41.18633,-81.58057
2818716611,2020-06-27,45.60667,-92.82495
2818843474,2020-06-28,44.31444,-78.34853
2823081429,2020-06-18,45.1414,-64.39572
2823115425,2020-06-12,38.80373,-77.59061
2823115449,2020-06-24,45.50821,-73.45243
2823141454,2020-06-24,45.50819,-73.45239
2823155472,2020-06-27,45.04243,-74.46449
2823171745,2020-06-30,39.03926,-77.15264
2823242450,2020-06-17,43.91314,-76.1204
2826123531,2020-06-18,45.84303,-103.51017
2826124557,2020-06-19,38.78765,-77.79925
2826129578,2020-06-29,41.23795,-83.68069
2826136525,2020-06-14,45.18379,-93.21702
2826136536,2020-06-16,39.06148,-76.73579
2826139545,2020-06-12,41.06093,-81.53908
2826141521,2020-06-17,35.80184,-82.53105
2826141567,2020-06-29,39.34858,-81.65669
2826145580,2020-06-30,44.99093,-93.38856
2826148590,2020-06-30,46.58242,-90.96911
2826153582,2020-06-20,40.06136,-83.81266
2826154576,2020-06-30,41.90819,-87.65313
2826155576,2020-06-19,40.02351,-75.20112
2826155581,2020-06-23,44.89918,-93.19606
2826160571,2020-06-23,40.9254,-77.04825
2826160596,2020-06-29,44.8022,-92.32079
2826167512,2020-06-18,45.82462,-90.9824
2826167573,2020-06-28,42.06068,-87.71097
2826171592,2020-06-24,40.05979,-83.79962
2826172563,2020-06-24,40.42478,-75.51705
2826176509,2020-06-11,39.0573,-77.24656
2826185597,2020-06-26,39.91126,-95.89365
2826188566,2020-06-28,41.15922,-83.6151
2826194587,2020-06-26,40.52334,-79.98606
2826197632,2020-06-27,42.19692,-88.32127
2826198570,2020-06-18,38.97011,-77.04468
2826200598,2020-06-29,42.15127,-87.78376
2826204563,2020-06-17,35.80064,-82.53026
2826205610,2020-06-24,45.54034,-73.30033
2826211638,2020-06-22,39.07199,-76.77475
2826214006,2020-06-20,39.14535,-76.83986
2826216573,2020-06-25,41.53395,-81.10505
2826217550,2020-06-17,38.81667,-77.67355
2826261645,2020-06-30,44.90135,-93.15761
2826263585,2020-06-26,39.57037,-77.53259
2826263602,2020-06-29,40.04954,-105.21074
2826276047,2020-06-28,38.94064,-77.40687
2826284604,2020-06-27,39.88166,-83.99726
2826304580,2020-06-27,39.03832,-77.31122
2826304628,2020-06-28,40.90972,-73.89639
2826305559,2020-06-14,38.83005,-77.13252
2826354558,2020-06-27,38.67201,-77.80571
2826373584,2020-06-21,40.05781,-83.79614
2826375553,2020-06-14,37.5172,-88.65477
2826376579,2020-06-29,41.9815,-87.74304
2826378573,2020-06-15,39.02179,-77.03175
2826380568,2020-06-23,38.83353,-77.06989
2826381589,2020-06-26,42.08546,-76.03898
2826387577,2020-06-29,41.02458,-82.4028
2826388519,2020-06-07,39.04427,-77.27168
2826397092,2020-06-17,38.96534,-77.32219
2826397590,2020-06-27,40.48423,-76.54971
2826397605,2020-06-30,40.14032,-75.07594
2826399549,2020-06-16,40.33767,-75.41943
2826400572,2020-06-25,42.64477,-75.98328
2826401586,2020-06-27,38.02686,-88.96339
2826408601,2020-06-30,40.10275,-81.55902
2826412571,2020-06-28,41.60692,-88.55582
2826413591,2020-06-28,42.10677,-87.78099
2826421599,2020-06-28,42.01517,-88.2573
2826422542,2020-06-15,38.92947,-92.3728
2826425621,2020-06-26,42.87017,-70.9167
2826426228,2020-06-14,38.79144,-77.4325
2826427673,2020-06-30,49.12217,-116.62393
2826429597,2020-06-07,36.06004,-79.14786
