gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2826138635	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/83137587/original.jpg?1594157958	https://www.inaturalist.org/photos/83137587					2020-07-07T20:55:01Z	johnpand		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	johnpand
2826135885	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86256143/original.jpg?1595634829	https://www.inaturalist.org/photos/86256143					2020-07-24T20:06:56Z	julie_richburg1		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	julie_richburg1
2826134839	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86201643/original.jpeg?1595614506	https://www.inaturalist.org/photos/86201643					2020-07-24T15:58:14Z	Anthony Gaston		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anthony Gaston
2826134641	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/83696471/original.jpg?1594438554	https://www.inaturalist.org/photos/83696471					2020-07-10T20:00:33Z	ksled		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ksled
2826134641	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/83696477/original.jpg?1594438561	https://www.inaturalist.org/photos/83696477					2020-07-10T20:00:33Z	ksled		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ksled
2826134641	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/83696461/original.jpg?1594438547	https://www.inaturalist.org/photos/83696461					2020-07-10T20:00:33Z	ksled		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ksled
2826134641	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/83696522/original.jpg?1594438592	https://www.inaturalist.org/photos/83696522					2020-07-10T20:00:33Z	ksled		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ksled
2826134641	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/83696490/original.jpg?1594438569	https://www.inaturalist.org/photos/83696490					2020-07-10T20:00:33Z	ksled		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ksled
2826134641	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/83696503/original.jpg?1594438578	https://www.inaturalist.org/photos/83696503					2020-07-10T20:00:33Z	ksled		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ksled
2826134641	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/83696511/original.jpg?1594438586	https://www.inaturalist.org/photos/83696511					2020-07-10T20:00:33Z	ksled		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ksled
