spp,lon,lat
Aa,-70.63105,42.69011
Aa,-73.21453,44.27846
Aa,-77.78594,43.12257
Aa,-71.23187,42.48105
Aa,-76.90247,42.14699
Aa,-78.5982,44.22711
Aa,-79.63224,40.79859
Aa,-73.49609,42.37652
Aa,-76.49146,42.41673
Aa,-79.98105,44.64921
Aa,-71.76944,42.28492
Aa,-71.67531,43.76103
Aa,-71.356,42.10907
Aa,-70.26691,43.96219
Aa,-74.11792,44.32877
Aa,-71.38025,41.83376
Aa,-71.39877,43.83792
Aa,-70.91116,44.41004
Aa,-71.12645,42.01626
Aa,-70.58858,43.82152
Aa,-72.01285,41.3982
Aa,-70.77731,44.98394
Aa,-71.42846,42.34103
Aa,-72.562,42.22488
Aa,-70.54258,43.9366
Aa,-71.63975,42.82399
Aa,-70.71689,43.40737
Aa,-71.4014,42.45836
Aa,-71.66824,42.14442
Aa,-71.54891,42.43892
Aa,-71.06415,42.7449
Aa,-71.59022,41.46266
Aa,-71.43153,41.9574
Aa,-71.82034,43.69894
Aa,-71.1341,44.00266
Aa,-72.47602,41.71583
Aa,-71.68029,41.52972
Aa,-71.49576,42.54728
Aa,-70.40996,45.17282
Aa,-72.02298,42.81051
Aa,-71.91125,43.41456
Aa,-72.93829,44.58554
Aa,-72.2008,44.41095
Aa,-71.65362,42.71785
Aa,-71.09038,42.30379
Aa,-72.51836,42.57215
Aa,-71.26289,43.53312
Aa,-71.62707,42.29282
Aa,-71.96571,42.39641
Aa,-73.15313,42.56575
Aa,-71.19859,42.99284
Aa,-71.18059,43.83359
Aa,-70.162,42.06452
Aa,-71.80328,43.87614
Aa,-71.501,42.71122
Aa,-71.49918,44.25459
Aa,-71.69916,42.40648
Aa,-71.36042,43.71449
Aa,-71.87671,41.33951
Aa,-72.29789,42.9433
Aa,-71.50586,43.2787
Aa,-77.92363,41.90006
Aa,-78.06432,40.88103
Aa,-71.83444,44.5125
Aa,-79.45111,40.22
Aa,-79.30972,42.44944
Aa,-79.55417,40.5125
Aa,-75.50886,41.04749
Aa,-79.69722,40.42778
Aa,-79.3375,40.40639
Aa,-78.17469,40.71868
Aa,-78.16326,40.48257
Aa,-79.59755,41.00812
Aa,-78.63836,41.78358
Aa,-78.37596,41.48165
Aa,-77.26573,40.09239
Aa,-79.10464,40.03851
Aa,-79.45,40.45
Aa,-71.335,44.4775
Aa,-78.87965,40.38317
Aa,-78.51697,43.37211
Aa,-78.75694,41.855
Aa,-79.1875,40.11667
Aa,-79.75833,40.63872
Aa,-78.80782,40.87899
Aa,-79.71667,40.16944
Aa,-78.91534,41.33441
Aa,-78.23529,41.46798
Aa,-75.6325,41.38861
Aa,-79.15043,41.61874
Aa,-76.13229,45.46994
Aa,-73.93216,44.60318
Aa,-74.1173,43.57287
Aa,-79.1176,45.07217
Aa,-79.05289,44.5469
Aa,-77.91425,45.01936
Aa,-76.91266,45.77268
Aa,-79.01612,45.32986
Aa,-75.7489,45.08913
Aa,-79.63679,44.69769
Aa,-78.09268,45.04295
Aa,-78.06539,44.29853
Aa,-79.06922,45.24795
Aa,-79.4391,43.93638
Aa,-72.34687,42.47631
Aa,-75.41111,44.89033
Aa,-78.83553,45.16574
Aa,-73.3009,45.53916
Aa,-78.07121,44.9232
Aa,-73.2406,40.77024
Aa,-77.76054,45.85385
Aa,-76.46897,44.55864
Aa,-72.07382,44.77568
Aa,-73.42888,45.53132
Aa,-78.4019,44.3076
Aa,-79.87305,43.0366
Aa,-79.70389,43.02269
Aa,-79.12647,44.08762
Aa,-70.06091,41.67579
Aa,-76.09794,44.78853
Aa,-73.81929,43.56618
Aa,-74.45177,45.55508
Aa,-72.50016,42.78734
Aa,-79.74907,43.40943
Aa,-75.33163,45.78355
Aa,-77.21605,44.52738
Aa,-72.57604,44.38373
Aa,-78.26996,44.298
Aa,-74.66014,44.97923
Aa,-77.39386,44.24142
Aa,-75.55756,44.82483
Aa,-75.16365,45.46116
Aa,-79.85461,44.73247
Aa,-72.60179,42.68556
Aa,-72.40666,43.82043
Aa,-75.23738,45.37769
Aa,-73.01272,43.88929
Aa,-78.52612,45.57227
Aa,-77.87999,44.58721
Aa,-77.03964,45.60066
Aa,-76.18162,44.69175
Aa,-77.10248,45.80342
Aa,-76.79998,44.94289
Aa,-76.27573,45.23889
Aa,-72.44083,43.34333
Aa,-72.38757,44.48192
Aa,-77.94558,44.14579
Aa,-73.17715,44.40543
Aa,-72.71037,44.3658
Aa,-72.90634,43.35449
Aa,-76.41737,45.06578
Aa,-73.77112,45.34766
Aa,-75.87167,45.1179
Aa,-72.81308,43.19033
Aa,-78.65924,44.84981
Aa,-72.89131,43.93482
Aa,-78.79733,45.62557
Aa,-79.34711,44.75154
Aa,-79.79171,44.42085
Aa,-78.63333,43.97417
Aa,-71.84349,44.95174
Aa,-71.50235,43.632
Aa,-73.13412,44.62391
Aa,-72.66566,45.01302
Aa,-79.79658,43.74455
Aa,-78.62428,44.49844
Aa,-77.05232,44.8693
Aa,-72.48814,42.34462
Aa,-76.09469,42.53295
Aa,-78.87738,42.44312
Aa,-75.49414,45.50294
Aa,-79.31042,45.04458
Aa,-72.72474,43.36244
Aa,-70.4505,41.65594
Aa,-71.16422,42.61716
Aa,-71.30169,42.37204
Aa,-78.68598,44.59273
Aa,-72.62341,44.12785
Aa,-73.63032,45.77229
Aa,-76.14037,45.25074
Aa,-76.63281,44.73222
Aa,-73.68089,41.17992
Aa,-76.61932,45.00404
Aa,-71.80931,45.1787
Aa,-76.27803,44.608
Aa,-72.61053,45.23464
Aa,-72.61324,43.49968
Aa,-78.50621,44.88113
Aa,-79.31204,43.14457
Aa,-75.64129,45.4637
Aa,-79.32441,44.03706
Aa,-76.83798,44.38752
Aa,-79.37957,45.84111
Aa,-72.54668,44.84999
Aa,-75.98141,45.58951
Aa,-73.00696,44.35039
Aa,-76.13517,44.44645
Aa,-76.23972,44.85893
Aa,-76.48687,45.21241
Aa,-73.35247,41.98424
Aa,-76.02795,45.0679
Aa,-70.54818,43.63721
Aa,-74.12722,43.70906
Aa,-76.51918,44.45726
Aa,-71.94381,43.72485
Aa,-78.53191,44.41443
Aa,-72.08767,42.65784
Aa,-73.37492,41.89482
Aa,-75.99544,41.16324
Aa,-71.72171,42.61313
Aa,-72.89912,41.4771
Aa,-78.3614,45.6352
Aa,-77.30001,45.82204
Aa,-75.3351,45.5097
Aa,-75.1056,45.3223
Aa,-75.8243,45.42652
Aa,-78.13317,44.62209
Aa,-72.32578,42.28283
Aa,-77.68313,44.45772
Aa,-75.62448,45.5979
Aa,-76.45529,44.80103
Aa,-78.74191,44.04989
Aa,-76.68793,45.28169
Aa,-75.71443,45.26051
Aa,-73.75918,40.75817
Aa,-72.30988,42.59917
Aa,-76.15287,45.12591
Aa,-78.74962,42.10024
Aa,-74.90268,41.52732
Aa,-76.65721,42.55033
Aa,-70.28692,45.0891
Aa,-70.75394,43.32062
Aa,-73.29168,45.88934
Aa,-71.86146,42.50628
Aa,-78.74928,44.37788
Aa,-78.72508,41.51876
Aa,-70.52317,43.40765
Aa,-72.02674,44.43576
Aa,-73.74587,43.42546
Aa,-73.85444,45.04583
Aa,-71.31698,45.43083
Aa,-75.43175,41.38537
Aa,-77.61655,42.10744
Aa,-74.37574,45.86353
Aa,-79.81789,43.96632
Aa,-76.62028,44.33583
Aa,-71.49709,44.89455
Aa,-73.00514,44.68306
Aa,-72.18541,41.6965
Aa,-76.55811,42.27939
Aa,-70.28996,44.07147
Aa,-70.63536,41.40829
Aa,-74.91825,45.90571
Aa,-76.61681,42.928
Aa,-73.59827,45.5609
Aa,-78.04444,45.30222
Aa,-71.96125,45.28761
Aa,-76.1209,45.6842
Aa,-71.21273,42.29265
Aa,-75.5345,42.36832
Aa,-74.11666,45.23985
Aa,-78.562,45.01957
Aa,-73.53528,45.99583
Aa,-71.78356,45.75115
Aa,-76.44337,44.97399
Aa,-74.46256,43.12159
Aa,-70.1149,44.05303
Aa,-75.90474,44.38293
Aa,-78.43262,44.50121
Aa,-79.71434,43.58804
Aa,-76.37559,45.33197
Aa,-76.93768,44.93348
Aa,-79.61743,45.19731
Aa,-78.26362,45.51423
Aa,-77.84319,45.97024
Aa,-74.46105,45.35471
Aa,-72.57649,45.43128
Aa,-77.1482,44.62494
Aa,-76.92066,45.88623
Aa,-70.36001,43.56776
Aa,-75.88319,44.92948
Aa,-79.96528,43.68722
Aa,-77.7731,45.51461
Aa,-79.97182,45.31435
Aa,-79.00889,44.63256
Aa,-72.19742,44.04549
Aa,-79.49397,44.12879
Aa,-70.21758,43.62018
Aa,-78.8324,44.82477
Aa,-72.51868,44.64639
Aa,-79.96568,43.50593
Aa,-72.34378,41.39649
Aa,-72.42226,44.07114
Aa,-70.63574,41.88585
Aa,-72.92595,43.14092
Aa,-72.2217,45.44369
Aa,-75.10845,45.59892
Aa,-74.83402,45.62973
Aa,-78.11355,44.09276
Aa,-78.38212,44.91106
Aa,-74.66118,41.32201
Aa,-78.25796,44.41852
Aa,-79.56667,46
Aa,-71.1246,43.64668
Aa,-70.79492,42.74232
Aa,-70.92172,42.76651
Aa,-70.93354,42.86771
Aa,-79.50288,44.41888
Aa,-76.73949,44.57004
Aa,-74.18074,41.74198
Aa,-76.37827,42.45845
Aa,-79.40196,42.34835
Aa,-75.07205,43.60523
Aa,-77.93062,44.71635
Aa,-78.31654,45.98226
Aa,-76.13857,43.03303
Aa,-77.65648,45.66482
Aa,-70.82224,42.9507
Aa,-76.04311,44.94851
Aa,-78.7517,45.49129
Aa,-78.68397,45.57467
Aa,-76.19301,43.60395
Aa,-72.81452,42.85199
Aa,-71.93442,43.02
Aa,-76.56867,45.39148
Aa,-72.78575,43.56898
Aa,-70.31845,41.65951
Aa,-79.30347,43.69733
Aa,-78.96194,45.94063
Aa,-79.10603,44.88685
Aa,-75.0457,44.16002
Aa,-71.7294,44.75928
Aa,-75.33751,45.62644
Aa,-76.99034,43.93626
Aa,-74.8714,41.66148
Aa,-78.00183,44.61586
Aa,-72.23331,42.35096
Aa,-79.90121,44.22798
Aa,-72.95839,44.25839
Aa,-74.16811,44.47218
Aa,-70.49338,44.05115
Aa,-73.16,45.54
Aa,-79.53,44.03
Aa,-77.19394,45.88145
Aa,-71.25111,41.49943
Aa,-72.28557,45.77682
Aa,-74.12689,42.74201
Aa,-74.01202,40.8736
Aa,-78.38404,44.59389
Aa,-72.36655,43.91996
Aa,-72.77022,44.23841
Aa,-79.80156,45.37429
Aa,-76.29732,44.38307
Aa,-77.62973,45.24284
Aa,-77.56084,45.8717
Aa,-72.76843,44.51004
Aa,-78.99786,44.78765
Aa,-72.59719,45.1096
Aa,-72.32196,43.68965
Aa,-72.21318,42.49846
Aa,-72.66784,43.04723
Aa,-76.03861,45.18389
Aa,-75.23976,41.14015
Aa,-79.61017,43.5344
Aa,-70.8279,42.03268
Aa,-79.05754,44.27279
Aa,-74.41183,45.76216
Aa,-74.68826,45.27145
Aa,-79.18926,45.28838
Aa,-77.00741,45.50203
Aa,-79.51808,44.94963
Aa,-77.52746,45.61153
Aa,-71.13295,44.88744
Aa,-71.17306,44.71473
Aa,-74.91079,45.75857
Aa,-73.94333,45.43084
Aa,-73.74361,45.69889
Aa,-72.39374,43.14682
Aa,-79.1486,42.09268
Aa,-70.33478,44.81125
Aa,-72.56485,41.31536
Aa,-77.98284,45.77827
Aa,-77.78872,45.72114
Aa,-75.38757,40.37042
Aa,-73.60915,41.4498
Aa,-78.06251,42.25269
Aa,-77.42252,45.99937
Aa,-79.94986,40.85448
Aa,-79.46723,43.6458
Aa,-71.3228,44.02657
Aa,-75.98978,44.50435
Aa,-79.33333,44.86667
Aa,-78.58333,45.18333
Aa,-79.15,43.76667
Aa,-79.66667,44.83333
Aa,-70.57504,41.63838
Aa,-71.27749,44.37118
Aa,-73.83651,40.82872
Aa,-71.96864,45.00173
Aa,-78.62519,45.45327
Aa,-78.41805,45.08904
Aa,-72.19095,45.33084
Aa,-79.61585,43.96346
Aa,-73.08258,40.88797
Aa,-78.16339,44.19143
Aa,-75.71996,44.94458
Aa,-70.85294,43.80642
Aa,-70.24229,43.70846
Aa,-71.68304,44.08462
Aa,-70.59777,43.2623
Aa,-78.87936,41.44409
Aa,-78.49573,42.76826
Aa,-78.40975,45.52569
Aa,-79.2154,45.39132
Aa,-73.12937,44.50133
Aa,-79.51393,45.81817
Aa,-72.45476,45.2435
Aa,-78.86799,44.62632
Aa,-78.43553,44.2074
Aa,-73.84074,42.70422
Aa,-78.23356,45.19096
Aa,-78.7386,40.09453
Aa,-77.79856,44.29346
Aa,-78.84114,44.9147
Aa,-79.85675,43.34461
Aa,-73.19692,44.73295
Aa,-70.29026,45.43149
Aa,-71.19872,42.08851
Aa,-79.31962,44.3235
Aa,-74.7999,44.1561
Aa,-75,43
Aa,-79.57596,41.64379
Aa,-75.86722,45.53836
Aa,-75.34976,45.25914
Aa,-76.35,44.68333
Aa,-79.65,43.66667
Aa,-77.125,45.17361
Aa,-75.55,44.7
Aa,-75.55,45.3
Aa,-77.375,45.14583
Aa,-75.67533,45.35335
Aa,-72.58585,42.88335
Aa,-72.36728,44.38651
Aa,-72.38188,44.27652
Aa,-77.35452,44.45507
Aa,-75.17653,45.03705
Aa,-78.45504,45.7217
Aa,-70.71274,42.11821
Aa,-79.23974,44.8048
Aa,-71.66454,45.29465
Aa,-72.2414,44.24211
Aa,-72.78241,43.68054
Aa,-73.98992,44.28028
Aa,-70.92063,45.58967
Aa,-71.56759,45.51062
Aa,-71.50977,42.85891
Aa,-72.52376,43.73883
Aa,-73.13628,42.02721
Aa,-70.01576,43.79825
Aa,-70.85731,43.18018
Aa,-78.02056,41.77479
Aa,-74.00769,44.44265
Aa,-72.6119,43.17288
Aa,-73.76361,42.95677
Aa,-75.7151,42.62526
Aa,-72.22156,44.54488
Aa,-79.74315,44.1591
Aa,-75.51212,45.39358
Aa,-73.18471,43.59931
Aa,-72.67156,44.65465
Aa,-73.21888,43.69269
Aa,-72.69087,44.89376
Aa,-78.5302,44.63888
Aa,-79.87766,44.33084
Aa,-73.99662,45.9936
Aa,-73.41065,41.3046
Aa,-70.84637,42.64853
Aa,-75.4005,44.76534
Aa,-76.57648,45.14294
Aa,-72.58655,44.26157
Aa,-71.6394,43.11388
Aa,-72.49141,44.18964
Aa,-73.31537,44.63683
Aa,-73.29812,44.86587
Aa,-71.63722,44.25692
Aa,-72.23009,43.8736
Aa,-73.26509,44.51412
Aa,-76.14517,42.383
Aa,-71.86075,42.76398
Aa,-76.69926,41.80744
Aa,-74.53423,44.3308
Aa,-73.15579,44.02674
Aa,-77.6777,42.96242
Aa,-72.12679,41.91588
Aa,-73.38563,43.63297
Aa,-74.10703,45.00835
Aa,-73.07166,45.45451
Aa,-72.55345,43.63442
Aa,-78.3843,42.67296
Aa,-71.54742,41.7514
Aa,-71.735,43.9775
Aa,-71.75555,41.64805
Aa,-72.76694,41.90277
Aa,-73.4703,45.6817
Aa,-74.96139,45.67361
Aa,-74.06111,45.70972
Aa,-74.0975,42.19583
Aa,-72.5475,41.63194
Aa,-72.12694,41.79166
Aa,-72.5775,41.78444
Aa,-72.58305,41.50722
Aa,-72.33944,41.78444
Aa,-71.88583,41.8025
Aa,-73.25222,41.82722
Aa,-73.09611,41.55972
Aa,-72.83555,41.55361
Aa,-73.24333,43.23861
Aa,-72.26194,41.88527
Aa,-77.5833,42.7083
Aa,-72.72777,42.59035
Aa,-72.32603,41.96529
Aa,-73.65639,41.97972
